media_movil_6m,lag_3,vix,oro_return,eurusd,lag_12,lag_6,volatilidad_3m,inflacion_usa,sp500_return,tipos_fed,curva10Y2Y,activo_return,target,tipos_fed_lag1,tipos_fed_lag3,tipos_fed_lag6,inflacion_usa_lag1,inflacion_usa_lag3,inflacion_usa_lag6,vix_lag1,vix_lag2,vix_lag3,curva10Y2Y_lag1,curva10Y2Y_lag3
3.5265456438064575,0.21432856369927533,23.3799991607666,0.01981944749980924,1.3642005920410156,-0.0016189344257208083,-0.013064467131296165,0.03658535767231646,0.01897448478900876,0.012863572018857905,5.02,0.39,0.0510018903546019,0.10824653767371384,5.26,5.25,5.26,0.023178905864958077,0.02709885742672613,0.02420260782347028,23.520000457763672,16.229999542236328,13.050000190734863,0.22,-0.02
3.8289721806844077,0.0070135919367197985,18.0,0.10371469211436657,1.427001714706421,0.13456177195760843,0.09809667312312786,0.028622326433658977,0.028338264299802685,0.03579400817860079,4.94,0.62,0.10824653767371384,0.23770154451833236,5.02,5.25,5.26,0.01897448478900876,0.02692765113974227,0.027981972959439272,23.3799991607666,23.520000457763672,16.229999542236328,0.39,0.16
4.279166380564372,0.07964604077902648,18.530000686645508,0.06623588181956741,1.4471989870071411,0.05326056519791811,0.07415809629109749,0.09564893213264015,0.03610698365527476,0.014822338223554832,4.76,0.54,0.23770154451833236,-0.040694845836735216,4.94,5.26,5.25,0.028338264299802685,0.023178905864958077,0.025929247633283525,18.0,23.3799991607666,23.520000457763672,0.62,0.22
4.583940227826436,0.0510018903546019,22.8700008392334,-0.012373721960819095,1.469594120979309,0.1304882682849371,0.21432856369927533,0.13931181134531637,0.04373267326732666,-0.04404341737941575,4.49,0.93,-0.040694845836735216,0.08703750411784772,4.76,5.02,5.25,0.03610698365527476,0.01897448478900876,0.02709885742672613,18.530000686645508,18.0,23.3799991607666,0.54,0.39
4.963671525319417,0.10824653767371384,22.5,0.06737408768165909,1.4601097106933594,-0.07440512955982548,0.0070135919367197985,0.1393555144569996,0.04108813392417532,-0.008628508561297932,4.24,0.99,0.08703750411784772,-0.31663971049789785,4.49,4.94,5.25,0.04373267326732666,0.028338264299802685,0.02692765113974227,22.8700008392334,18.530000686645508,18.0,0.93,0.62
4.98164947827657,0.23770154451833236,26.200000762939453,0.1051622771895202,1.4865025281906128,0.010490631371820713,0.07964604077902648,0.20632353846879817,0.04294695655165981,-0.06116343227776988,3.94,1.5,-0.31663971049789785,-0.07638913545806336,4.24,4.76,5.26,0.04108813392417532,0.03610698365527476,0.023178905864958077,22.5,22.8700008392334,18.530000686645508,0.99,0.54
4.914432406425476,-0.040694845836735216,26.540000915527344,0.053538487835006254,1.519202709197998,-0.013064467131296165,0.0510018903546019,0.20305331768198728,0.04142959270611968,-0.03476119273728817,2.98,1.88,-0.07638913545806336,0.14781626877455767,3.94,4.49,5.02,0.04294695655165981,0.04373267326732666,0.01897448478900876,26.200000762939453,22.5,22.8700008392334,1.5,0.93
4.864643851915996,0.08703750411784772,25.610000610351562,-0.05750433575025271,1.5757957696914673,0.09809667312312786,0.10824653767371384,0.2322741766304136,0.03974903550134434,-0.005959623397817415,2.61,1.83,0.14781626877455767,0.21219551199586917,2.98,4.24,4.94,0.04142959270611968,0.04108813392417532,0.028338264299802685,26.540000915527344,26.200000762939453,22.5,1.88,0.99
4.784742474555969,-0.31663971049789785,20.790000915527344,-0.05828424329031312,1.5622069835662842,0.07415809629109749,0.23770154451833236,0.15148919047849166,0.039037609759888126,0.047546697641229096,2.28,1.48,0.21219551199586917,0.0850817067446088,2.61,3.94,4.76,0.03974903550134434,0.04294695655165981,0.03610698365527476,25.610000610351562,26.540000915527344,26.200000762939453,1.83,1.5
4.817351937294006,-0.07638913545806336,17.829999923706055,0.028395920661369756,1.555790662765503,0.21432856369927533,-0.040694845836735216,0.0635586759305837,0.04088413823123993,0.01067418170406853,1.98,1.4,0.0850817067446088,-0.11290034010433647,2.28,2.98,4.49,0.039037609759888126,0.04142959270611968,0.04373267326732666,20.790000915527344,25.610000610351562,26.540000915527344,1.48,1.88
4.664341012636821,0.14781626877455767,23.950000762939453,0.010094685250024993,1.57500159740448,0.0070135919367197985,0.08703750411784772,0.16383025942150822,0.04935966105947864,-0.08596238482631446,2.0,1.36,-0.11290034010433647,-0.050704723865377166,1.98,2.61,4.24,0.04088413823123993,0.03974903550134434,0.04108813392417532,17.829999923706055,20.790000915527344,25.610000610351562,1.4,1.83
4.782145698865254,0.21219551199586917,22.940000534057617,0.01968522698815911,1.5593082904815674,0.07964604077902648,-0.31663971049789785,0.1012448684227521,0.054975120783418374,-0.009859371185302779,2.01,1.47,-0.050704723865377166,0.06656167337809404,2.0,2.28,3.94,0.04935966105947864,0.039037609759888126,0.04294695655165981,23.950000762939453,17.829999923706055,20.790000915527344,1.36,1.48
5.0044214725494385,0.0850817067446088,20.649999618530273,-0.09257034069490722,1.4695078134536743,0.0510018903546019,-0.07638913545806336,0.09112840472375182,0.053080171620912386,0.012190464669121548,2.0,1.47,0.06656167337809404,-0.32955830013534526,2.01,1.98,2.98,0.054975120783418374,0.04088413823123993,0.04142959270611968,22.940000534057617,23.950000762939453,17.829999923706055,1.47,1.4
4.855405608812968,-0.11290034010433647,39.38999938964844,0.054142077746263784,1.409641981124878,0.10824653767371384,0.14781626877455767,0.20347881066477258,0.04953319875136075,-0.09079143354379215,1.81,1.85,-0.32955830013534526,-0.05340476099965974,2.0,2.0,2.61,0.053080171620912386,0.04935966105947864,0.03974903550134434,20.649999618530273,22.940000534057617,23.950000762939453,1.47,1.36
