Date,sp500_return,eurusd,vix,petroleo_return,oro_return,tipos_fed,inflacion_usa,inflation_eu,desempleo,tipos_ecb,curva10Y2Y,precio,activo_return,media_movil_3m,media_movil_6m,media_movil_12m,volatilidad_3m,volatilidad_6m,momentum_3m,momentum_6m,momentum_12m,lag_1,lag_2,lag_3,lag_6,lag_12,target
2003-12-31,0.05076554077889206,1.2590018510818481,18.309999465942383,0.06938509111933211,0.04763111137978071,0.98,0.020352035203520247,0.020224719101123778,5.7,1.0,2.43,16.828571319580078,0.06456656012978934,16.206373532613117,16.329903443654377,15.670594612757364,0.06261611387507174,0.04501147291365198,48.619120597839355,97.97942066192627,188.04713535308838,-0.010932565062154898,-0.05971186887437174,0.04826484633801664,0.04185311727330143,-0.10367535097801595,0.010230399620628772
2004-01-31,0.017276386950755285,1.2452058792114258,16.6299991607666,0.016297625210221822,-0.03247534184164658,1.0,0.020262869660460092,0.018467962100529922,5.7,1.0,2.32,17.000734329223633,0.010230399620628772,16.545738220214844,16.472073078155518,15.882105509440104,0.038945276388352205,0.044208076050210425,49.63721466064453,98.8324384689331,190.58526611328125,0.06456656012978934,-0.010932565062154898,-0.05971186887437174,0.030030940880908075,-0.0820114884013684,-0.040506071782096864
2004-02-29,0.01220897373761054,1.253007173538208,14.550000190734863,0.031216633834876717,0.022959945186728614,1.01,0.01688453159041381,0.01679462571976953,5.6,1.0,2.33,16.312101364135742,-0.040506071782096864,16.713802337646484,16.488259156545002,16.03775445620219,0.052546591780006,0.04879573907053489,50.14140701293945,98.92955493927002,192.45305347442627,0.010230399620628772,0.06456656012978934,-0.010932565062154898,0.004165813258455442,-0.0012646108947632628,-0.06030929444324462
2004-03-31,-0.01635891961786684,1.231299638748169,16.739999771118164,0.04924311048905716,0.0385613876751183,1.0,0.017400761283306032,0.017334605597964403,5.8,1.0,2.26,15.328330039978027,-0.06030929444324462,16.21372191111247,16.210047721862793,16.081565856933594,0.03638270101021322,0.0483305260777423,48.6411657333374,97.26028633117676,192.97879028320312,-0.040506071782096864,0.010230399620628772,0.06456656012978934,0.04826484633801664,0.02480417056402029,0.04813481608412262
2004-04-30,-0.016790751960348183,1.198293685913086,17.190000534057617,0.04530209235514793,-0.09431310307571206,1.0,0.022925764192139875,0.020959034614163263,5.6,1.0,2.22,16.0661563873291,0.04813481608412262,15.902195930480957,16.2239670753479,16.117568333943684,0.05774873698121099,0.048922570890469266,47.70658779144287,97.3438024520874,193.41082000732422,-0.06030929444324462,-0.040506071782096864,0.010230399620628772,-0.05971186887437174,0.05617484848898746,0.0038267694119151763
2004-05-31,0.01208345009735412,1.2198989391326904,15.5,0.06688068294713001,0.01808785529715773,1.0,0.028977583378895444,0.024785510009532885,5.6,1.0,2.12,16.12763786315918,0.0038267694119151763,15.840708096822103,16.277255217234295,16.207608699798584,0.05452333261215097,0.04851986096053275,47.52212429046631,97.66353130340576,194.491304397583,0.04813481608412262,-0.06030929444324462,-0.040506071782096864,-0.010932565062154898,-0.03754435428036729,0.08882935386522917
2004-06-30,0.017988998771432563,1.218397855758667,14.34000015258789,-0.07096293267949094,-0.00355328400122934,1.03,0.03167667941015839,0.024119327197715146,5.6,1.0,1.92,17.560245513916016,0.08882935386522917,16.584679921468098,16.399200916290283,16.364552179972332,0.04251409132838034,0.05510855849832372,49.7540397644043,98.3952054977417,196.37462615966797,0.0038267694119151763,0.04813481608412262,-0.06030929444324462,0.06456656012978934,0.04185311727330143,-0.0024507349380761267
2004-07-31,-0.034290519520026264,1.2016053199768066,15.319999694824219,0.1821862385694215,-0.004075410286911052,1.26,0.02939575394665228,0.023521932612841745,5.5,1.0,1.82,17.517210006713867,-0.0024507349380761267,17.06836446126302,16.48528019587199,16.478676637013752,0.05098513024491589,0.05526577993767506,51.20509338378906,98.91168117523193,197.74411964416504,0.08882935386522917,0.0038267694119151763,0.04813481608412262,0.010230399620628772,0.030030940880908075,-0.041769095007296864
2004-08-31,0.0022873503233691306,1.2178043127059937,15.289999961853027,0.048619637225767454,0.028362927527074033,1.43,0.025474254742547275,0.023960647413519442,5.4,1.0,1.72,16.785531997680664,-0.041769095007296864,17.287662506103516,16.56418530146281,16.526222229003906,0.06699992897804939,0.05548149237938815,51.86298751831055,99.38511180877686,198.31466674804688,-0.0024507349380761267,0.08882935386522917,0.0038267694119151763,-0.040506071782096864,0.004165813258455442,0.015808504403125534
2004-09-30,0.009363875526838816,1.2433944940567017,13.34000015258789,0.08078591980016814,0.04130943689785771,1.61,0.025391680172879516,0.021505376344086002,5.4,1.0,1.51,17.050886154174805,0.015808504403125534,17.117876052856445,16.851277987162273,16.53066285451253,0.0294236673833589,0.04498437077239599,51.353628158569336,101.10766792297363,198.3679542541504,-0.041769095007296864,-0.0024507349380761267,0.08882935386522917,-0.06030929444324462,0.04826484633801664,0.01157359270435121
2004-10-31,0.014014243690939843,1.283202886581421,16.270000457763672,0.04270747296437016,0.023405749957616573,1.76,0.03190914007571655,0.023839595832017446,5.5,1.0,1.49,17.248226165771484,0.01157359270435121,17.028214772542317,17.048289616902668,16.636128346125286,0.03208986538682132,0.04261865118261758,51.08464431762695,102.28973770141602,199.63354015350342,0.015808504403125534,-0.041769095007296864,-0.0024507349380761267,0.04813481608412262,-0.05971186887437174,-0.0414733411492908
2004-11-30,0.03859493629597055,1.3298048973083496,13.239999771118164,-0.0508113859873105,0.053208839656869955,1.93,0.03621621621621607,0.022885101010100994,5.4,1.0,1.34,16.53288459777832,-0.0414733411492908,16.94399897257487,17.11583073933919,16.696542978286743,0.031919485945787474,0.04814558095075588,50.83199691772461,102.69498443603516,200.35851573944092,0.01157359270435121,0.015808504403125534,-0.041769095007296864,0.0038267694119151763,-0.010932565062154898,0.11079912039615158
2004-12-31,0.03245821284320516,1.3565024137496948,13.289999961853027,-0.11561164627903975,-0.030578303049499378,2.16,0.033423180592991875,0.02344241661422264,5.4,1.0,1.16,18.364713668823242,0.11079912039615158,17.381941477457683,17.249908765157063,16.824554840723675,0.07729444253642165,0.055985422262746,52.14582443237305,103.49945259094238,201.89465808868408,-0.0414733411492908,0.01157359270435121,0.015808504403125534,0.08882935386522917,0.06456656012978934,-0.016466912100339792
2005-01-31,-0.025290467442294018,1.305193305015564,12.819999694824219,0.10932105676857651,-0.03588574218749996,2.28,0.028448738593666034,0.01939451277199633,5.3,1.0,0.85,18.06230354309082,-0.016466912100339792,17.653300603230793,17.340757687886555,16.913018941879272,0.08165870750292181,0.056832166368743234,52.95990180969238,104.04454612731934,202.95622730255127,0.11079912039615158,-0.0414733411492908,0.01157359270435121,-0.0024507349380761267,0.010230399620628772,-0.042618102991927365
2005-02-28,0.018903346132113308,1.3217023611068726,12.079999923706055,0.07365143528773777,0.034850670062718025,2.5,0.030530262453133394,0.020764511562057608,5.4,1.0,0.77,17.292522430419922,-0.042618102991927365,17.906513214111328,17.425256093343098,16.994720697402954,0.08207453141764294,0.05697699286792204,53.719539642333984,104.5515365600586,203.93664836883545,-0.016466912100339792,0.11079912039615158,-0.0414733411492908,-0.041769095007296864,-0.040506071782096864,-0.03638390331097863
2005-03-31,-0.01911765556028966,1.2966973781585693,14.020000457763672,0.07053143045176635,-0.01786938784185277,2.63,0.032068412613575736,0.02188525871502267,5.2,1.0,0.7,16.663352966308594,-0.03638390331097863,17.339392979939777,17.36066722869873,17.1059726079305,0.013659164015383198,0.05917145064582474,52.018178939819336,104.16400337219238,205.27167129516602,-0.042618102991927365,-0.016466912100339792,0.11079912039615158,0.015808504403125534,-0.06030929444324462,0.046751543771596404
2005-04-30,-0.020108582083263493,1.292306900024414,15.3100004196167,-0.1025270784969653,0.014695562429623443,2.79,0.03361792956243326,0.02083981337480556,5.2,1.0,0.55,17.44239044189453,0.046751543771596404,17.132755279541016,17.393027941385906,17.220658779144287,0.0498953931906854,0.06248624789253488,51.39826583862305,104.35816764831543,206.64790534973145,-0.03638390331097863,-0.042618102991927365,-0.016466912100339792,0.01157359270435121,0.04813481608412262,0.019762628876012656
2005-05-31,0.02995204663120865,1.2307995557785034,13.289999961853027,0.05758285258328333,0.00036206398448723753,3.0,0.02869287991498415,0.01984496124030999,5.1,1.0,0.4,17.787097930908203,0.019762628876012656,17.297613779703777,17.60206349690755,17.35894711812337,0.04241135297198446,0.05856201294216249,51.89284133911133,105.61238098144531,208.30736541748047,0.046751543771596404,-0.03638390331097863,-0.042618102991927365,-0.0414733411492908,0.0038267694119151763,-0.034154617169453116
2005-06-30,-0.00014271417986777557,1.2091021537780762,12.039999961853027,0.07449133246481021,0.001706269722869358,3.04,0.02541026998411855,0.02045243259993801,5.0,1.0,0.28,17.17958641052246,-0.034154617169453116,17.46969159444173,17.404542287190754,17.32722552617391,0.04119319892609165,0.036028482957799056,52.409074783325195,104.42725372314453,207.9267063140869,0.019762628876012656,0.046751543771596404,-0.03638390331097863,0.11079912039615158,0.08882935386522917,0.0309979370606428
2005-07-31,0.03596828690361842,1.2124004364013672,11.569999694824219,0.07203539282874716,-0.013764625106704731,3.26,0.03067160232681121,0.021428571428571352,5.0,1.0,0.26,17.71211814880371,0.0309979370606428,17.559600830078125,17.34617805480957,17.343467871348064,0.034828524932485255,0.039504373535293284,52.678802490234375,104.07706832885742,208.12161445617676,-0.034154617169453116,0.019762628876012656,0.046751543771596404,-0.016466912100339792,-0.0024507349380761267,0.06911378983833205
2005-08-31,-0.011222104598600069,1.234095573425293,12.600000381469727,0.13818726743855758,0.009071863112013467,3.5,0.03646934460887952,0.021850302185030257,4.9,1.0,0.18,18.936269760131836,0.06911378983833205,17.942658106486004,17.62013594309489,17.522696018218994,0.05222074530554823,0.043047381533496305,53.82797431945801,105.72081565856934,210.27235221862793,0.0309979370606428,-0.034154617169453116,0.019762628876012656,-0.042618102991927365,-0.041769095007296864,-0.05747588728068598
2005-09-30,0.00694902431673361,1.2028049230575562,11.920000076293945,-0.03916455587496559,0.08114341447107298,3.62,0.04741833508956805,0.026006191950464608,5.0,1.0,0.16,17.847890853881836,-0.05747588728068598,18.16542625427246,17.817558924357098,17.589113076527912,0.06494277247398667,0.04867542912948975,54.49627876281738,106.90535354614258,211.06935691833496,0.06911378983833205,0.0309979370606428,-0.034154617169453116,-0.03638390331097863,0.015808504403125534,-0.0011654903293477625
2005-10-31,-0.01774077993231349,1.1988970041275024,15.319999694824219,-0.0978260832007154,-0.00831555201809031,3.78,0.04350104821802936,0.024672320740169784,5.0,1.0,0.17,17.827089309692383,-0.0011654903293477625,18.203749974568684,17.881675402323406,17.637351671854656,0.06342316135661288,0.045776232120956405,54.611249923706055,107.29005241394043,211.64822006225586,-0.05747588728068598,0.06911378983833205,0.0309979370606428,0.046751543771596404,0.01157359270435121,0.07704303918599087
2005-11-30,0.035186096519093324,1.1804981231689453,12.0600004196167,-0.040829964779797945,0.06342721912034177,4.0,0.03338549817423053,0.02314457645425083,5.0,1.0,0.07,19.200542449951172,0.07704303918599087,18.29184087117513,18.117249488830566,17.85965649286906,0.0675558737534051,0.0546964802265867,54.87552261352539,108.7034969329834,214.3158779144287,-0.0011654903293477625,-0.05747588728068598,0.06911378983833205,0.019762628876012656,-0.0414733411492908,-0.05250573827505456
2005-12-31,-0.0009523493171964548,1.184399127960205,12.069999694824219,0.06489883531941176,0.04549124384303549,4.16,0.03338549817423053,0.022751729438893253,4.9,1.25,-0.02,18.19240379333496,-0.05250573827505456,18.406678517659504,18.286052385965984,17.84529733657837,0.06523710714224137,0.058324502842139504,55.220035552978516,109.7163143157959,214.14356803894043,0.07704303918599087,-0.0011654903293477625,-0.05747588728068598,-0.034154617169453116,0.11079912039615158,0.0764818083008294
2006-01-31,0.025466771341108085,1.2148454189300537,12.949999809265137,0.002434951913191874,0.03175807792245822,4.29,0.04018789144050117,0.024593967517401172,4.7,1.25,-0.01,19.583791732788086,0.0764818083008294,18.99224599202474,18.59799798329671,17.972088019053142,0.07463353568540054,0.06411205005796929,56.97673797607422,111.58798789978027,215.6650562286377,-0.05250573827505456,0.07704303918599087,-0.0011654903293477625,0.0309979370606428,-0.016466912100339792,-0.045469964734517365
