media_movil_12m,oro_return,volatilidad_3m,vix,curva10Y2Y,inflacion_usa,lag_3,lag_12,lag_2,sp500_return,tipos_fed,activo_return,target,tipos_fed_lag1,tipos_fed_lag3,tipos_fed_lag6,inflacion_usa_lag1,inflacion_usa_lag3,inflacion_usa_lag6,vix_lag1,vix_lag2,vix_lag3,curva10Y2Y_lag1,curva10Y2Y_lag3
1.832547018925349,-0.045136186770427966,0.13750413949597765,13.079999923706055,-0.01,0.041817243159525175,-0.08424624631678612,-0.07419538189344477,0.12229015509499197,8.659650459597046e-05,4.99,-0.04182671813898031,0.18665986809254997,4.94,4.59,4.16,0.03977272727272729,0.03417918177110302,0.03338549817423053,16.440000534057617,11.59000015258789,11.390000343322754,0.08,0.04
1.895685891310374,0.03374085119320491,0.1722529930086259,14.949999809265137,0.02,0.041046690610569536,0.12229015509499197,0.15865249022593897,-0.15087402208338063,0.0050858788034533475,5.24,0.18665986809254997,-0.0016189021771269019,4.99,4.79,4.29,0.041817243159525175,0.03613835828600931,0.04018789144050117,13.079999923706055,16.440000534057617,11.59000015258789,-0.01,0.2
1.9479730725288391,-0.013087334647132187,0.12197792415462089,12.3100004196167,-0.05,0.03926568077511483,-0.15087402208338063,0.09941430155911424,-0.04182671813898031,0.02127419311502643,5.25,-0.0016189021771269019,0.13456152618419082,5.24,4.94,4.49,0.041046690610569536,0.03977272727272729,0.0363825363825363,14.949999809265137,13.079999923706055,16.440000534057617,0.02,0.08
2.006272315979004,-0.04361726755591999,0.09721817528334066,11.979999542236328,-0.07,0.02012072434607637,-0.04182671813898031,0.14331383019650845,0.18665986809254997,0.024566297967782313,5.25,0.13456152618419082,0.05326059471877009,5.25,4.99,4.59,0.03926568077511483,0.041817243159525175,0.03417918177110302,12.3100004196167,14.949999809265137,13.079999923706055,-0.05,-0.01
2.064870854218801,0.03308874242897919,0.06851606831656826,11.100000381469727,-0.1,0.014063284781516971,0.18665986809254997,0.07424033739111668,-0.0016189021771269019,0.03150800358539563,5.25,0.05326059471877009,0.13048825349831272,5.25,5.24,4.79,0.02012072434607637,0.041046690610569536,0.03613835828600931,11.979999542236328,12.3100004196167,14.949999809265137,-0.07,0.02
2.1243425011634827,0.046075049619350716,0.04580855867646001,10.90999984741211,-0.16,0.01968702675416467,-0.0016189021771269019,0.17763477429654717,0.13456152618419082,0.016466656343095964,5.25,0.13048825349831272,-0.07440555685409345,5.25,5.25,4.94,0.014063284781516971,0.03926568077511483,0.03977272727272729,11.100000381469727,11.979999542236328,12.3100004196167,-0.1,-0.05
2.156647801399231,-0.01808627572340671,0.10347643134125016,11.5600004196167,-0.11,0.025239777889954462,0.13456152618419082,0.06001129252959703,0.05326059471877009,0.012615782814670462,5.24,-0.07440555685409345,0.010490819828580689,5.25,5.25,4.99,0.01968702675416467,0.02012072434607637,0.041817243159525175,10.90999984741211,11.100000381469727,11.979999542236328,-0.16,-0.07
2.1821428537368774,0.026448342994510377,0.10294679239126084,10.420000076293945,-0.11,0.020757651781234232,0.05326059471877009,0.050354948416763134,0.13048825349831272,0.014059043023177953,5.25,0.010490819828580689,-0.013064337024332628,5.24,5.25,5.24,0.025239777889954462,0.014063284781516971,0.041046690610569536,11.5600004196167,10.90999984741211,11.100000381469727,-0.11,-0.1
2.222356120745341,0.02668715400929833,0.04382728495358242,15.420000076293945,-0.09,0.02420260782347028,0.13048825349831272,-0.09296770719672853,-0.07440555685409345,-0.021846175991944383,5.26,-0.013064337024332628,0.09809679251266568,5.25,5.25,5.25,0.020757651781234232,0.01968702675416467,0.03926568077511483,10.420000076293945,11.5600004196167,10.90999984741211,-0.11,-0.16
2.2976686656475067,-0.009560836839921816,0.05857537677248498,14.640000343322754,0.07,0.027981972959439272,-0.07440555685409345,-0.08424624631678612,0.010490819828580689,0.009979982939206433,5.26,0.09809679251266568,0.07415775779369405,5.26,5.24,5.25,0.02420260782347028,0.025239777889954462,0.02012072434607637,15.420000076293945,10.420000076293945,11.5600004196167,-0.09,-0.11
2.3710353076457977,-0.0016546003016590927,0.05850579448177532,14.220000267028809,0.03,0.025929247633283525,0.010490819828580689,0.12229015509499197,-0.013064337024332628,0.043290690426759815,5.25,0.07415775779369405,0.21432858609083127,5.26,5.25,5.25,0.027981972959439272,0.020757651781234232,0.014063284781516971,14.640000343322754,15.420000076293945,10.420000076293945,0.07,-0.11
2.524254729350408,-0.0013642482357687502,0.0749786284296832,13.050000190734863,-0.02,0.02709885742672613,-0.013064337024332628,-0.15087402208338063,0.09809679251266568,0.032549228707361655,5.25,0.21432858609083127,0.007014206971253323,5.25,5.26,5.25,0.025929247633283525,0.02420260782347028,0.01968702675416467,14.220000267028809,14.640000343322754,15.420000076293945,0.03,-0.09
2.6858312090237937,-0.01951592195773444,0.10577914831721118,16.229999542236328,0.16,0.02692765113974227,0.09809679251266568,-0.04182671813898031,0.07415775779369405,-0.01781632254788501,5.25,0.007014206971253323,0.07964584790552642,5.25,5.26,5.24,0.02709885742672613,0.027981972959439272,0.025239777889954462,13.050000190734863,14.220000267028809,14.640000343322754,-0.02,0.07
2.8449878295262656,0.018239099653716506,0.10519350979633732,23.520000457763672,0.22,0.023178905864958077,0.07415775779369405,0.18665986809254997,0.21432858609083127,-0.03198187836198829,5.26,0.07964584790552642,0.05100184615667325,5.25,5.25,5.25,0.02692765113974227,0.025929247633283525,0.020757651781234232,16.229999542236328,13.050000190734863,14.220000267028809,0.16,0.03
